ID_ORIGEN;LISTA_CARGA;FECHA_INGRESO;FECHA_EMISION;TOT_LPN;TOT_UNI;FECHA_RECEPCION;DESTINO;DESC_ZONA;ESTADO;MNFST
48;9787933;2022-10-14 16:12:01.0;2022-10-18 08:18:18.0;2;3;2022-10-19 11:33:45.0;60;VIÑA CENTRO;Recepcionada;'9787933',
70;5629790;2022-10-14 16:12:10.0;2022-10-14 17:05:05.0;534;7623;2022-10-18 12:46:54.0;24;OSORNO;Recepcionada;'5629790',
48;9787934;2022-10-14 16:12:11.0;2022-10-18 08:19:06.0;6;10;2022-10-19 09:04:49.0;8;PUENTE ALTO;Recepcionada;'9787934',
48;9787931;2022-10-14 16:12:11.0;2022-10-18 08:20:01.0;11;21;null;66;MAIPU;Emitida;'9787931',
70;5629776;2022-10-14 16:12:21.0;2022-10-14 16:16:35.0;709;10091;2022-10-16 22:14:59.0;2;ANTOFAGASTA;Recepcionada;'5629776',
70;5629785;2022-10-14 16:19:14.0;2022-10-14 16:24:11.0;643;10819;2022-10-15 11:55:10.0;66;MAIPU;Recepcionada;'5629785',
70;5629632;2022-10-14 16:21:05.0;2022-10-14 16:55:41.0;217;3145;null;74;INDEPENDENCIA;Emitida;'5629632',
70;5629830;2022-10-14 16:27:05.0;2022-10-14 17:15:16.0;215;3047;2022-10-18 11:31:05.0;29;ALAMEDA CENTRO;Recepcionada;'5629830',
70;5629695;2022-10-14 16:51:08.0;2022-10-14 17:14:43.0;332;6151;2022-10-17 15:35:42.0;39;PORTAL EL LLANO;Recepcionada;'5629695',
70;5629826;2022-10-14 16:53:30.0;2022-10-14 17:04:28.0;336;4751;2022-10-17 08:26:00.0;23;VALDIVIA;Recepcionada;'5629826',
70;5629806;2022-10-15 09:42:04.0;2022-10-15 09:49:13.0;150;2026;2022-10-18 12:29:30.0;63;SAN FERNANDO;Recepcionada;'5629806',
70;5629758;2022-10-15 09:51:11.0;2022-10-15 09:55:28.0;570;7987;2022-10-18 18:41:40.0;15;CURICO;Recepcionada;'5629758',
70;5629709;2022-10-15 10:18:24.0;2022-10-15 10:35:41.0;1125;16406;2022-10-18 09:27:25.0;30;IQUIQUE;Recepcionada;'5629709',
70;5629773;2022-10-15 10:18:29.0;2022-10-15 10:21:45.0;216;3092;2022-10-17 13:19:29.0;82;CORONEL;Recepcionada;'5629773',
70;5629746;2022-10-15 10:21:07.0;2022-10-15 10:22:01.0;291;4028;2022-10-17 11:51:43.0;52;SANTA CRUZ;Recepcionada;'5629746',
70;5629787;2022-10-15 10:36:11.0;2022-10-15 10:56:27.0;587;8164;2022-10-17 11:41:06.0;17;LINARES;Recepcionada;'5629787',
70;5629784;2022-10-15 11:03:08.0;2022-10-15 11:09:49.0;202;2606;null;48;PORTAL COMERCIO ELECTRONICO CORONA;Emitida;'5629784',
70;5629894;2022-10-15 11:03:10.0;2022-10-15 11:04:25.0;100;1571;2022-10-17 11:41:07.0;17;LINARES;Recepcionada;'5629894',
70;5629779;2022-10-15 11:33:17.0;2022-10-15 11:35:02.0;999;14148;2022-10-17 11:33:51.0;27;CONCEPCION;Recepcionada;'5629779',
70;5629873;2022-10-15 12:06:04.0;2022-10-15 12:07:27.0;32;465;null;62;COYHAIQUE;Emitida;'5629873',
70;5629690;2022-10-15 12:12:11.0;2022-10-15 12:14:15.0;515;7369;2022-10-18 17:47:32.0;4;LA SERENA;Recepcionada;'5629690',
70;5629726;2022-10-15 12:27:16.0;2022-10-15 12:43:03.0;767;11437;null;1;ARICA;Emitida;'5629726',
70;5629691;2022-10-15 12:57:08.0;2022-10-15 12:58:08.0;418;6009;2022-10-18 10:45:04.0;28;COQUIMBO;Recepcionada;'5629691',
70;5629827;2022-10-17 08:45:13.0;2022-10-17 08:46:27.0;467;6594;2022-10-17 12:59:11.0;68;ARAUCO MAIPU;Recepcionada;'5629827',
70;5629895;2022-10-17 09:12:04.0;2022-10-17 09:15:29.0;150;2006;null;48;PORTAL COMERCIO ELECTRONICO CORONA;Emitida;'5629895',
70;5629757;2022-10-17 10:42:07.0;2022-10-17 10:48:23.0;206;3026;2022-10-18 09:21:16.0;46;GALERIA IMPERIO;Recepcionada;'5629757',
70;5629791;2022-10-17 10:48:06.0;2022-10-17 10:49:52.0;139;2035;null;58;COLINA;Emitida;'5629791',
70;5629901;2022-10-17 14:00:31.0;2022-10-17 14:07:17.0;170;2630;null;48;PORTAL COMERCIO ELECTRONICO CORONA;Emitida;'5629901',
70;5629777;2022-10-17 15:12:05.0;2022-10-17 15:14:50.0;300;4252;2022-10-19 09:38:16.0;77;TALAGANTE;Recepcionada;'5629777',
70;5629893;2022-10-17 15:36:07.0;2022-10-17 15:37:12.0;253;3689;2022-10-18 17:31:11.0;52;SANTA CRUZ;Recepcionada;'5629893',
70;5629877;2022-10-17 15:51:07.0;2022-10-17 15:51:38.0;298;4275;2022-10-18 10:44:55.0;65;BUIN;Recepcionada;'5629877',
48;9787991;2022-10-17 17:15:04.0;2022-10-18 08:17:53.0;7;14;null;14;RANCAGUA;Emitida;'9787991',
48;9787965;2022-10-17 17:21:04.0;2022-10-18 08:18:30.0;17;27;2022-10-19 11:34:48.0;60;VIÑA CENTRO;Recepcionada;'9787965',
48;9787990;2022-10-17 17:21:04.0;2022-10-18 08:19:18.0;14;29;2022-10-19 09:04:50.0;8;PUENTE ALTO;Recepcionada;'9787990',
48;9787968;2022-10-17 17:21:04.0;2022-10-18 08:20:26.0;12;23;null;66;MAIPU;Emitida;'9787968',
48;9788036;2022-10-18 08:51:05.0;2022-10-18 08:51:21.0;1;1;2022-10-19 09:04:50.0;8;PUENTE ALTO;Recepcionada;'9788036',
70;5629890;2022-10-18 09:21:09.0;2022-10-18 09:21:49.0;264;3355;2022-10-19 12:01:01.0;39;PORTAL EL LLANO;Recepcionada;'5629890',
70;5629871;2022-10-18 09:57:05.0;2022-10-18 10:07:27.0;274;4186;null;20;TEMUCO MONTT;Emitida;'5629871',
70;5629872;2022-10-18 10:21:06.0;2022-10-18 10:21:48.0;267;3985;2022-10-19 09:15:09.0;18;LOS ANGELES;Recepcionada;'5629872',
70;5629888;2022-10-18 10:48:13.0;2022-10-18 10:49:25.0;659;9798;null;66;MAIPU;Emitida;'5629888',
70;5629803;2022-10-18 10:51:14.0;2022-10-18 10:55:34.0;701;10009;null;14;RANCAGUA;Emitida;'5629803',
70;5629828;2022-10-18 11:03:05.0;2022-10-18 11:04:17.0;169;2530;null;42;RANCAGUA PLAZA AMERICA;Emitida;'5629828',
70;5629801;2022-10-18 11:27:10.0;2022-10-18 11:29:04.0;432;16767;2022-10-19 12:06:30.0;16;TALCA;Recepcionada;'5629801',
70;5629774;2022-10-18 11:36:07.0;2022-10-18 11:36:59.0;260;6982;2022-10-19 09:36:57.0;76;LOS ANDES;Recepcionada;'5629774',
70;5629770;2022-10-18 11:51:07.0;2022-10-18 12:04:20.0;264;6662;2022-10-19 11:52:12.0;5;VALPARAISO;Recepcionada;'5629770',
70;5629904;2022-10-18 12:04:22.0;2022-10-18 12:06:21.0;60;848;null;48;PORTAL COMERCIO ELECTRONICO CORONA;Emitida;'5629904',
70;5629875;2022-10-18 12:06:07.0;2022-10-18 12:30:07.0;260;3730;2022-10-19 11:47:11.0;93;VIÑA DEL MAR;Recepcionada;'5629875',
70;5629805;2022-10-18 12:20:18.0;2022-10-18 12:22:39.0;301;5186;2022-10-19 09:01:24.0;60;VIÑA CENTRO;Recepcionada;'5629805',
70;5629870;2022-10-18 12:30:07.0;2022-10-18 12:32:15.0;226;3315;2022-10-19 08:43:15.0;115;QUILPUE;Recepcionada;'5629870',
70;5629807;2022-10-18 13:15:10.0;2022-10-18 13:16:29.0;243;7218;2022-10-19 10:07:02.0;9;BANDERA;Recepcionada;'5629807',
70;5629792;2022-10-18 13:21:13.0;2022-10-18 13:22:28.0;480;16877;2022-10-19 09:04:11.0;69;SAN BERNARDO;Recepcionada;'5629792',
70;5629786;2022-10-18 13:36:08.0;2022-10-18 13:37:00.0;188;4876;null;53;LA FLORIDA;Emitida;'5629786',
48;9788008;2022-10-18 14:15:03.0;null;3;14;null;8;PUENTE ALTO;Generada;'9788008',
48;9788039;2022-10-18 14:15:03.0;null;11;21;null;66;MAIPU;Generada;'9788039',
48;9788007;2022-10-18 14:21:03.0;null;1;1;null;14;RANCAGUA;Generada;'9788007',
48;9788038;2022-10-18 14:21:03.0;null;2;2;null;60;VIÑA CENTRO;Generada;'9788038',
70;5629874;2022-10-18 14:21:08.0;2022-10-18 14:33:39.0;332;11023;2022-10-19 08:48:46.0;8;PUENTE ALTO;Recepcionada;'5629874',
